B3,00,00,06,00:00:00:00:00:00:91:4A
38,00,00,07,00:C0:00:08:00:00:00:07
25,00,00,08,01:A6:0F:FA:79:79:79:48
120,00,00,08,00:00:00:00:10:13:04:50
B3,00,00,06,00:00:00:00:00:00:91:4A
3B,00,00,05,00:00:00:00:17:00:D6:2D
B1,00,00,06,00:00:00:00:00:00:91:48
3A,00,00,07,00:00:00:00:00:24:D7:3C
B3,00,00,06,00:00:00:00:00:00:91:4A
38,00,00,07,00:C0:00:08:00:00:00:07
B1,00,00,06,00:00:00:00:00:00:91:48
591,00,00,04,00:00:00:00:25:00:00:00
B3,00,00,06,00:00:00:00:00:00:91:4A
3E,00,00,03,00:00:00:00:00:19:42:9C
B1,00,00,06,00:00:00:00:00:00:91:48
348,00,00,06,00:00:00:01:00:00:00:52
B3,00,00,06,00:00:00:00:00:00:91:4A
38,00,00,07,00:C0:00:08:00:00:00:07
25,00,00,08,01:A6:0F:FA:7A:7A:7A:4B
120,00,00,08,00:00:00:00:10:13:04:50
B3,00,00,06,00:00:00:00:00:00:91:4A
3E,00,00,03,00:00:00:00:00:19:42:9C
25,00,00,08,01:A6:0F:FA:7B:7B:7B:4E
3A,00,00,07,00:00:00:00:00:24:D5:3A
4C3,00,00,08,03:00:03:01:00:00:00:00
38,00,00,07,00:C0:00:08:00:00:00:07
25,00,00,08,01:A6:0F:FA:7C:7C:7C:51
5CC,00,00,03,00:00:00:00:00:24:01:AE
B3,00,00,06,00:00:00:00:00:00:91:4A
3E,00,00,03,00:00:00:00:00:19:42:9C
B1,00,00,06,00:00:00:00:00:00:91:48
3B,00,00,05,00:00:00:00:17:00:D7:2E
B3,00,00,06,00:00:00:00:00:00:91:4A
262,00,00,04,00:00:00:00:00:01:00:69
25,00,00,08,01:A6:0F:FA:79:79:79:48
120,00,00,08,00:00:00:00:10:13:04:50
B3,00,00,06,00:00:00:00:00:00:91:4A
3E,00,00,03,00:00:00:00:00:19:42:9C
25,00,00,08,01:A6:0F:FA:7B:7B:7B:4E
3A,00,00,07,00:00:00:00:00:24:D7:3C
B3,00,00,06,00:00:00:00:00:00:91:4A
38,00,00,07,00:C0:00:08:00:00:00:07
B4,00,00,08,00:00:00:00:00:00:00:BC
23,00,00,07,00:01:F4:02:06:00:00:27
3B,00,00,05,00:00:00:00:17:00:D6:2D
3E,00,00,03,00:00:00:00:00:19:42:9C
25,00,00,08,01:A6:0F:FA:7B:7B:7B:4E
3A,00,00,07,00:00:00:00:00:24:D7:3C
3C8,00,00,06,00:00:40:28:00:00:00:39
38,00,00,07,00:C0:00:08:00:00:00:07
B4,00,00,08,00:00:00:00:00:00:00:BC
120,00,00,08,00:00:00:00:10:13:04:50
3CB,00,00,07,00:69:7A:00:6B:28:26:71
3E,00,00,03,00:00:00:00:00:19:42:9C
B4,00,00,08,00:00:00:00:00:00:00:BC
348,00,00,06,00:00:00:01:00:00:00:52
B3,00,00,06,00:00:00:00:00:00:91:4A
3B,00,00,05,00:00:00:00:17:00:D7:2E
B4,00,00,08,00:00:00:00:00:00:00:BC
262,00,00,04,00:00:00:00:00:01:00:69
B3,00,00,06,00:00:00:00:00:00:91:4A
3E,00,00,03,00:00:00:00:00:19:42:9C
B4,00,00,08,00:00:00:00:00:00:00:BC
3A,00,00,07,00:00:00:00:00:24:D7:3C
B3,00,00,06,00:00:00:00:00:00:91:4A
3CA,00,00,05,00:00:00:00:20:00:00:F2
230,00,00,07,00:F0:65:00:04:00:00:92
120,00,00,08,00:00:00:00:10:13:04:50
3A,00,00,07,00:00:00:00:00:24:D7:3C
3C8,00,00,06,00:00:40:28:00:00:00:39
4D1,00,00,08,11:00:01:02:00:00:00:00
3A,00,00,07,00:00:00:00:00:24:D7:3C
120,00,00,08,00:00:00:00:10:13:04:50
423,00,00,01,00:00:00:00:00:00:00:00
22,00,00,08,01:F6:01:F9:00:00:00:1B
3B,00,00,05,00:00:00:00:17:00:D7:2E
3A,00,00,07,00:00:00:00:00:24:D1:36
3E,00,00,03,00:00:00:00:00:19:42:9C
22,00,00,08,01:F6:01:FA:00:00:00:1C
527,00,00,03,00:00:00:00:00:24:01:FF
B3,00,00,06,00:00:00:00:00:00:91:4A
38,00,00,07,00:C0:00:08:00:00:00:07
23,00,00,07,00:01:F4:02:06:00:00:27
3B,00,00,05,00:00:00:00:16:00:D7:2D
3A,00,00,07,00:00:00:00:00:24:D0:35
262,00,00,04,00:00:00:00:00:01:00:69
22,00,00,08,01:F5:01:FA:00:00:00:1B
3CD,00,00,05,00:00:00:00:00:00:D6:AB
3B,00,00,05,00:00:00:00:16:00:D7:2D
38,00,00,07,00:C0:00:08:00:00:00:07
23,00,00,07,00:01:F4:02:06:00:00:27
3B,00,00,05,00:00:00:00:15:00:D7:2C
3A,00,00,07,00:00:00:00:00:24:D0:35
5C8,00,00,03,00:00:00:00:00:24:00:00
22,00,00,08,01:F6:01:F9:00:00:00:1B
348,00,00,06,00:00:00:01:00:00:00:52
528,00,00,04,00:00:00:00:25:00:00:00
5EC,00,00,07,00:28:00:00:00:00:28:3A
3E,00,00,03,00:00:00:00:00:19:42:9C
120,00,00,08,00:00:00:00:10:13:04:50
3A,00,00,07,00:00:00:00:00:24:D0:35
3B,00,00,05,00:00:00:00:16:00:D7:2D
244,00,00,08,10:00:00:00:00:00:00:5E
484,00,00,05,00:00:00:00:87:00:09:68
120,00,00,08,00:00:00:00:10:13:04:50
3A,00,00,07,00:00:00:00:00:24:D0:35
3B,00,00,05,00:00:00:00:15:00:D7:2C
38,00,00,07,00:C0:00:08:00:00:00:07
348,00,00,06,00:00:00:01:00:00:00:52
120,00,00,08,00:00:00:00:10:13:04:50
244,00,00,08,10:00:00:00:00:00:00:5E
39,00,00,04,00:00:00:00:54:02:0B:9E
3C8,00,00,06,00:00:40:28:00:00:00:39
3A,00,00,07,00:00:00:00:00:24:D6:3B
3C9,00,00,08,03:FF:21:02:AF:03:38:E3
38,00,00,07,00:C0:00:08:00:00:00:07
3A,00,00,07,00:00:00:00:00:24:D7:3C
262,00,00,04,00:00:00:00:00:01:00:69
244,00,00,08,10:00:00:00:00:00:00:5E
30,00,00,08,04:00:00:00:2A:20:00:86
120,00,00,08,00:00:00:00:10:13:04:50
30,00,00,08,04:00:00:00:2A:20:00:86
3E,00,00,03,00:00:00:00:00:19:42:9C
30,00,00,08,04:00:00:00:2A:20:00:86
3A,00,00,07,00:00:00:00:00:24:D7:3C
30,00,00,08,04:00:00:00:2B:20:00:87
244,00,00,08,10:00:00:00:00:00:00:5E
B3,00,00,06,00:00:00:00:00:00:91:4A
38,00,00,07,00:C0:00:08:00:00:00:07
B1,00,00,06,00:00:00:00:00:00:91:48
262,00,00,04,00:00:00:00:00:01:00:69
B3,00,00,06,00:00:00:00:00:00:91:4A
3B,00,00,05,00:00:00:00:15:00:D6:2B
B1,00,00,06,00:00:00:00:00:00:91:48
244,00,00,08,10:00:00:00:00:00:00:5E
B3,00,00,06,00:00:00:00:00:00:91:4A
3CF,00,00,05,00:00:00:10:12:1E:04:1B
B1,00,00,06,00:00:00:00:00:00:91:48
3E,00,00,03,00:00:00:00:00:19:42:9C
B3,00,00,06,00:00:00:00:00:00:91:4A
3B,00,00,05,00:00:00:00:17:00:D7:2E
B1,00,00,06,00:00:00:00:00:00:91:48
554,00,00,07,00:58:41:42:4C:41:45:4E
262,00,00,04,00:00:00:00:00:01:00:69
38,00,00,07,00:C0:00:08:00:00:00:07
25,00,00,08,01:A6:0F:FA:7B:7B:7B:4E
553,00,00,07,00:58:49:00:08:00:00:01
B3,00,00,06,00:00:00:00:00:00:91:4A
348,00,00,06,00:00:00:01:00:00:00:52
25,00,00,08,01:A6:0F:FA:7B:7B:7B:4E
3A,00,00,07,00:00:00:00:00:24:D7:3C
B3,00,00,06,00:00:00:00:00:00:91:4A
38,00,00,07,00:C0:00:08:00:00:00:07
B4,00,00,08,00:00:00:00:00:00:00:BC
3C8,00,00,06,00:00:40:28:00:00:00:39
B3,00,00,06,00:00:00:00:00:00:91:4A
3E,00,00,03,00:00:00:00:00:19:42:9C
